"0" 5 10 2 2 10 2 2 5 10 9 6 10 3 2 5 2 9 3 2 4
"1" 2 5 10 5 9 9 4 2 2 2 2 3 5 5 4 8 10 2 5 5
"2" 3 2 7 2 9 2 3 2 2 6 2 3 2 6 3 2 2 10 7 2
"3" 1 2 3 3 2 8 2 5 6 2 2 2 10 2 2 3 2 2 6 2
"4" 3 6 2 5 2 10 2 10 2 3 3 2 1 10 2 3 9 3 8 2
"5" 2 2 10 6 10 2 8 9 2 2 2 3 2 2 2 2 6 4 10 9
"6" 2 9 2 6 10 2 2 7 4 4 2 2 2 2 3 3 4 4 4 3
"7" 2 9 6 2 9 9 9 3 8 3 2 2 2 2 2 3 3 3 2 5
"8" 2 8 2 2 8 2 2 8 8 10 4 2 2 2 4 4 9 6 5 5
"9" 2 5 2 3 2 8 8 2 5 2 2 5 5 2 4 5 3 4 6 2
"10" 6 9 2 2 9 2 2 5 2 2 2 2 2 7 3 4 5 6 4 5
