"0" 4 9 10 6 2 3 2 10 3 2 2 2 2 9 6 2 8 3 10 10
"1" 6 9 8 2 5 10 5 2 5 2 9 2 2 3 3 7 2 3 2 2
"2" 10 10 2 3 2 7 7 6 2 2 9 2 2 3 3 3 6 2 2 4
"3" 2 5 2 9 5 2 2 2 2 2 2 2 5 3 5 2 2 10 3 2
"4" 10 3 2 10 10 8 4 10 7 2 10 9 3 3 7 9 7 2 10 2
"5" 2 2 6 6 5 10 2 9 2 3 2 4 3 5 2 3 3 2 2 5
"6" 2 6 5 5 4 2 2 4 2 2 2 2 7 6 2 2 2 2 2 2
"7" 9 10 4 8 7 2 2 2 10 5 5 2 4 4 2 2 6 2 9 2
"8" 2 2 10 7 7 2 2 2 2 2 3 7 9 2 2 2 2 2 2 2
"9" 7 2 9 7 2 4 2 2 4 3 3 8 7 2 2 3 3 2 10 8
"10" 2 5 9 2 8 2 2 2 6 5 2 4 2 2 3 5 3 2 7 3
