"0" 2 9 2 7 2 2 2 2 10 4 10 10 2 3 3 10 2 10 2 8
"1" 10 8 2 4 10 9 3 2 2 2 2 4 2 2 2 6 9 2 2 2
"2" 8 2 2 10 8 2 2 10 2 2 2 10 2 2 2 2 2 2 2 2
"3" 5 2 2 7 10 9 3 10 2 2 2 2 1 3 2 2 2 2 2 3
"4" 5 8 7 6 2 9 2 2 3 2 3 2 3 2 6 9 3 2 3 2
"5" 2 2 8 2 8 9 5 6 2 9 2 2 2 2 2 2 2 6 7 10
"6" 2 10 3 7 2 7 2 2 3 2 2 2 2 7 2 3 3 3 7 2
"7" 5 2 5 2 2 2 2 2 10 2 3 5 2 2 2 4 2 2 9 2
"8" 3 7 2 3 2 2 2 2 2 2 4 2 10 2 1 1 10 3 2 2
"9" 5 2 2 2 2 10 7 4 2 2 2 2 2 10 2 2 6 2 2 2
"10" 3 3 2 6 2 2 2 10 2 2 2 3 2 7 3 2 2 2 10 3
