"0" 10 10 8 10 2 2 2 5 2 2 2 2 3 3 2 2 2 10 3 2
"1" 2 10 2 2 2 9 2 2 2 2 2 4 10 4 2 2 2 10 4 6
"2" 4 2 2 2 3 2 9 2 6 2 2 2 3 3 10 2 5 9 6 4
"3" 6 7 10 2 2 7 9 4 2 6 2 2 2 2 2 2 5 3 10 6
"4" 2 2 2 2 7 2 10 8 2 2 4 2 3 2 2 10 2 2 8 4
"5" 2 7 2 8 5 10 8 9 2 10 2 2 3 3 3 2 1 6 2 9
"6" 2 10 2 9 10 10 8 4 10 2 8 5 2 2 7 3 3 5 10 4
"7" 5 10 7 9 8 2 2 9 2 2 2 2 3 5 5 6 2 2 4 4
"8" 3 8 2 3 2 6 10 10 10 10 10 2 5 2 2 2 2 2 3 2
"9" 3 8 2 5 10 2 6 6 2 2 5 2 10 2 5 10 9 2 2 3
"10" 8 9 9 2 5 10 2 10 8 2 3 7 10 1 4 4 1 2 2 2
