"0" 10 9 2 4 2 8 6 2 2 2 2 2 2 2 3 2 10 2 2 2
"1" 2 2 3 3 2 10 2 2 4 2 2 4 3 2 2 10 2 2 8 5
"2" 2 6 8 2 10 9 3 2 2 2 2 3 2 2 8 2 9 2 2 4
"3" 3 2 10 7 4 6 6 2 2 2 9 2 2 2 3 2 2 3 2 10
"4" 2 10 5 9 2 9 8 2 7 2 2 2 2 5 2 2 2 2 3 2
"5" 6 9 8 5 10 9 9 2 7 2 3 2 2 2 2 7 2 6 2 2
"6" 8 8 5 10 7 8 9 8 2 3 2 2 2 2 3 3 2 2 2 2
"7" 2 10 9 7 7 6 9 6 10 2 2 2 2 2 2 2 9 2 3 2
"8" 2 10 2 9 8 8 9 10 3 10 7 2 2 2 10 3 3 7 3 2
"9" 3 8 7 9 9 2 2 2 4 2 2 6 10 2 7 3 3 3 6 7
"10" 10 6 2 4 9 2 2 4 3 2 5 2 7 8 6 4 5 6 5 5
