"0" 9 8 10 2 7 9 9 9 10 5 8 3 8 2 2 2 10 2 7 2
"1" 2 5 7 9 10 10 10 2 10 3 2 10 7 3 9 7 2 2 2 2
"2" 6 9 10 10 7 9 2 10 3 2 8 7 2 2 6 5 6 3 2 3
"3" 7 2 9 5 2 5 8 2 5 2 2 2 2 2 5 6 2 2 2 6
"4" 10 9 10 10 6 9 2 2 2 5 9 2 10 5 8 6 4 2 2 2
"5" 6 10 10 2 2 9 2 8 2 2 2 2 2 4 3 9 6 10 3 2
"6" 10 8 10 2 2 8 2 2 6 2 2 2 2 9 2 3 5 3 2 3
"7" 6 9 3 5 4 9 2 2 2 2 2 3 2 7 5 7 2 6 2 2
"8" 2 3 2 2 2 2 2 2 2 2 2 2 2 2 5 8 2 2 5 3
"9" 4 5 2 2 9 10 9 2 9 9 10 2 2 2 2 2 2 2 2 2
"10" 2 6 2 10 8 7 2 2 2 6 2 2 2 4 3 2 2 2 2 2
