"0" 2 2 2 10 2 2 3 4 2 7 9 6 10 10 2 2 10 7 2 3
"1" 10 9 6 2 2 2 8 2 2 4 5 2 4 9 9 3 5 2 8 2
"2" 3 8 10 8 2 2 8 2 2 2 2 5 5 3 7 10 10 2 2 2
"3" 9 6 8 2 3 2 2 2 2 2 6 9 4 2 4 2 7 2 2 2
"4" 2 10 7 2 3 9 2 2 2 2 4 2 10 4 2 4 4 8 9 1
"5" 7 2 2 6 2 2 3 2 2 2 6 2 2 6 2 2 2 2 2 9
"6" 2 9 2 3 2 2 10 2 2 2 2 2 2 2 2 2 2 2 2 2
"7" 7 2 2 3 2 2 2 2 2 2 2 2 2 2 2 5 2 2 10 3
"8" 9 9 10 3 5 6 3 2 2 2 2 3 2 2 10 10 2 2 2 8
"9" 2 2 5 2 9 2 2 2 3 4 2 2 2 2 7 5 8 2 7 2
"10" 2 2 10 2 2 7 8 2 5 2 4 2 2 4 5 2 2 3 4 3
