"0" 4 2 6 8 9 6 2 7 2 2 3 2 4 5 2 2 2 2 2 2
"1" 2 10 10 2 2 2 9 8 10 8 2 2 3 2 7 2 6 2 2 2
"2" 7 2 8 2 8 2 2 8 10 2 8 6 9 5 2 7 2 4 2 2
"3" 8 3 5 2 2 6 6 8 2 2 2 4 2 6 7 2 4 2 3 2
"4" 10 2 3 8 2 5 8 10 9 8 10 6 9 8 6 8 7 9 6 2
"5" 4 2 10 2 3 2 2 6 6 2 6 2 7 7 7 8 10 7 6 10
"6" 2 2 9 2 2 2 2 9 7 6 2 9 10 2 2 3 9 2 2 8
"7" 6 7 2 2 2 9 10 2 2 2 2 3 2 2 9 2 3 2 7 2
"8" 2 2 2 5 3 2 2 2 2 2 2 2 10 2 5 7 2 6 7 2
"9" 2 10 10 2 8 3 2 2 2 2 2 2 2 2 3 2 6 7 6 3
"10" 2 8 4 2 2 2 2 2 3 2 3 2 2 9 5 4 3 2 2 5
